root,parent,child,parent version,child version,expected improvement
mfem,mfem,metis,4.1.0,5.1.0,1.0641158221303
mfem,mfem,metis,4.2.0,5.1.0,1.0118546845124283
mfem,mfem,metis,4.3.0,5.1.0,1.0296084049665712
mfem,mfem,metis,develop,5.1.0,1.0239938080495354
mfem,sundials,hypre,2.7.0,2.14.0,1.0
mfem,sundials,hypre,5.8.0,2.14.0,1.11787072243346
mfem,sundials,hypre,2.7.0,2.15.0,1.0
mfem,sundials,hypre,5.8.0,2.15.0,0.7033492822966506
mfem,sundials,hypre,2.7.0,2.15.1,0.0
mfem,sundials,hypre,5.8.0,2.15.1,0.7033492822966506
mfem,sundials,hypre,2.7.0,2.16.0,1.0
mfem,sundials,hypre,5.8.0,2.16.0,0.8258426966292135
mfem,sundials,hypre,2.7.0,2.17.0,1.11787072243346
mfem,sundials,hypre,5.8.0,2.17.0,0.7033492822966506
mfem,sundials,hypre,2.7.0,2.18.0,1.11787072243346
mfem,sundials,hypre,5.8.0,2.18.0,0.7033492822966506
mfem,sundials,hypre,2.7.0,2.18.1,1.11787072243346
mfem,sundials,hypre,5.8.0,2.18.1,0.7033492822966506
mfem,sundials,hypre,2.7.0,2.18.2,0.0
mfem,sundials,hypre,5.8.0,2.18.2,0.7033492822966506
mfem,sundials,hypre,2.7.0,2.19.0,1.0
mfem,sundials,hypre,5.8.0,2.19.0,0.7033492822966506
mfem,sundials,hypre,2.7.0,2.20.0,1.0
mfem,sundials,hypre,5.8.0,2.20.0,0.7033492822966506
mfem,sundials,hypre,2.7.0,2.21.0,1.11787072243346
mfem,sundials,hypre,5.8.0,2.21.0,0.7033492822966506
mfem,sundials,hypre,2.7.0,2.22.0,1.0
mfem,sundials,hypre,5.8.0,2.22.0,0.6782006920415223
mfem,sundials,hypre,2.7.0,2.22.1,0.0
mfem,sundials,hypre,5.8.0,2.22.1,0.7248520710059171
mfem,sundials,hypre,2.7.0,2.23.0,0.0
mfem,sundials,hypre,5.8.0,2.23.0,0.6547884187082406
mfem,sundials,hypre,2.7.0,develop,0.0
mfem,sundials,hypre,5.8.0,develop,0.7477110885045777
mfem,mfem,hypre,3.1,2.10.0b,1.0
mfem,mfem,hypre,3.2,2.10.0b,1.075609756097561
mfem,mfem,hypre,3.3,2.10.0b,1.0
mfem,mfem,hypre,3.3.1-laghos-v1.0,2.10.0b,1.0
mfem,mfem,hypre,3.3.2,2.10.0b,1.075609756097561
mfem,mfem,hypre,3.4.0,2.10.0b,1.0
mfem,mfem,hypre,3.4.1-laghos-v2.0,2.10.0b,1.0
mfem,mfem,hypre,4.0.0,2.10.0b,1.075609756097561
mfem,mfem,hypre,4.0.1-xsdk,2.10.0b,0.8258426966292135
mfem,mfem,hypre,4.1.0,2.10.0b,1.0
mfem,mfem,hypre,4.2.0,2.10.0b,1.0
mfem,mfem,hypre,4.3.0,2.10.0b,1.0
mfem,mfem,hypre,develop,2.10.0b,1.075609756097561
mfem,mfem,hypre,3.1,2.10.1,1.075609756097561
mfem,mfem,hypre,3.2,2.10.1,1.075609756097561
mfem,mfem,hypre,3.3,2.10.1,1.0
mfem,mfem,hypre,3.3.1-laghos-v1.0,2.10.1,1.0
mfem,mfem,hypre,3.3.2,2.10.1,1.0
mfem,mfem,hypre,3.4.0,2.10.1,1.0
mfem,mfem,hypre,3.4.1-laghos-v2.0,2.10.1,1.075609756097561
mfem,mfem,hypre,4.0.0,2.10.1,1.075609756097561
mfem,mfem,hypre,4.0.1-xsdk,2.10.1,1.0
mfem,mfem,hypre,4.1.0,2.10.1,1.1635883905013193
mfem,mfem,hypre,4.2.0,2.10.1,1.0
mfem,mfem,hypre,4.3.0,2.10.1,1.075609756097561
mfem,mfem,hypre,develop,2.10.1,1.0
mfem,mfem,hypre,3.1,2.11.1,1.0
mfem,mfem,hypre,3.2,2.11.1,1.075609756097561
mfem,mfem,hypre,3.3,2.11.1,1.0
mfem,mfem,hypre,3.3.1-laghos-v1.0,2.11.1,1.075609756097561
mfem,mfem,hypre,3.3.2,2.11.1,0.9046153846153846
mfem,mfem,hypre,3.4.0,2.11.1,1.0
mfem,mfem,hypre,3.4.1-laghos-v2.0,2.11.1,1.0
mfem,mfem,hypre,4.0.0,2.11.1,1.0
mfem,mfem,hypre,4.0.1-xsdk,2.11.1,1.0
mfem,mfem,hypre,4.1.0,2.11.1,1.0
mfem,mfem,hypre,4.2.0,2.11.1,1.0
mfem,mfem,hypre,4.3.0,2.11.1,1.075609756097561
mfem,mfem,hypre,develop,2.11.1,1.0
mfem,mfem,hypre,3.1,2.11.2,1.075609756097561
mfem,mfem,hypre,3.2,2.11.2,1.0
mfem,mfem,hypre,3.3,2.11.2,1.1635883905013193
mfem,mfem,hypre,3.3.1-laghos-v1.0,2.11.2,1.0
mfem,mfem,hypre,3.3.2,2.11.2,1.075609756097561
mfem,mfem,hypre,3.4.0,2.11.2,1.1635883905013193
mfem,mfem,hypre,3.4.1-laghos-v2.0,2.11.2,1.0
mfem,mfem,hypre,4.0.0,2.11.2,1.075609756097561
mfem,mfem,hypre,4.0.1-xsdk,2.11.2,1.0
mfem,mfem,hypre,4.1.0,2.11.2,1.0
mfem,mfem,hypre,4.2.0,2.11.2,1.0
mfem,mfem,hypre,4.3.0,2.11.2,1.0
mfem,mfem,hypre,develop,2.11.2,1.0
mfem,mfem,hypre,3.1,2.12.1,1.075609756097561
mfem,mfem,hypre,3.2,2.12.1,1.0
mfem,mfem,hypre,3.3,2.12.1,1.0
mfem,mfem,hypre,3.3.1-laghos-v1.0,2.12.1,1.0
mfem,mfem,hypre,3.3.2,2.12.1,1.0
mfem,mfem,hypre,3.4.0,2.12.1,1.075609756097561
mfem,mfem,hypre,3.4.1-laghos-v2.0,2.12.1,1.0
mfem,mfem,hypre,4.0.0,2.12.1,1.075609756097561
mfem,mfem,hypre,4.0.1-xsdk,2.12.1,1.075609756097561
mfem,mfem,hypre,4.1.0,2.12.1,1.075609756097561
mfem,mfem,hypre,4.2.0,2.12.1,1.0
mfem,mfem,hypre,4.3.0,2.12.1,1.0
mfem,mfem,hypre,develop,2.12.1,1.0
mfem,mfem,hypre,3.1,2.13.0,1.0
mfem,mfem,hypre,3.2,2.13.0,1.1635883905013193
mfem,mfem,hypre,3.3,2.13.0,1.0
mfem,mfem,hypre,3.3.1-laghos-v1.0,2.13.0,1.075609756097561
mfem,mfem,hypre,3.3.2,2.13.0,1.075609756097561
mfem,mfem,hypre,3.4.0,2.13.0,1.075609756097561
mfem,mfem,hypre,3.4.1-laghos-v2.0,2.13.0,1.0
mfem,mfem,hypre,4.0.0,2.13.0,1.075609756097561
mfem,mfem,hypre,4.0.1-xsdk,2.13.0,1.1635883905013193
mfem,mfem,hypre,4.1.0,2.13.0,1.0
mfem,mfem,hypre,4.2.0,2.13.0,1.0
mfem,mfem,hypre,4.3.0,2.13.0,1.0
mfem,mfem,hypre,develop,2.13.0,1.0
mfem,mfem,hypre,3.1,2.14.0,0.0
mfem,mfem,hypre,3.2,2.14.0,0.0
mfem,mfem,hypre,3.3,2.14.0,0.0
mfem,mfem,hypre,3.3.1-laghos-v1.0,2.14.0,0.0
mfem,mfem,hypre,3.3.2,2.14.0,0.0
mfem,mfem,hypre,3.4.0,2.14.0,1.075609756097561
mfem,mfem,hypre,3.4.1-laghos-v2.0,2.14.0,1.0
mfem,mfem,hypre,4.0.0,2.14.0,1.075609756097561
mfem,mfem,hypre,4.0.1-xsdk,2.14.0,1.0
mfem,mfem,hypre,4.1.0,2.14.0,1.075609756097561
mfem,mfem,hypre,4.2.0,2.14.0,1.11787072243346
mfem,mfem,hypre,4.3.0,2.14.0,1.0
mfem,mfem,hypre,develop,2.14.0,1.075609756097561
mfem,mfem,hypre,3.1,2.15.0,0.0
mfem,mfem,hypre,3.2,2.15.0,0.0
mfem,mfem,hypre,3.3,2.15.0,0.0
mfem,mfem,hypre,3.3.1-laghos-v1.0,2.15.0,0.0
mfem,mfem,hypre,3.3.2,2.15.0,0.0
mfem,mfem,hypre,3.4.0,2.15.0,1.075609756097561
mfem,mfem,hypre,3.4.1-laghos-v2.0,2.15.0,0.9046153846153846
mfem,mfem,hypre,4.0.0,2.15.0,1.0
mfem,mfem,hypre,4.0.1-xsdk,2.15.0,1.0
mfem,mfem,hypre,4.1.0,2.15.0,1.0
mfem,mfem,hypre,4.2.0,2.15.0,1.0
mfem,mfem,hypre,4.3.0,2.15.0,1.075609756097561
mfem,mfem,hypre,develop,2.15.0,1.0
mfem,mfem,hypre,3.1,2.15.1,0.0
mfem,mfem,hypre,3.2,2.15.1,0.0
mfem,mfem,hypre,3.3,2.15.1,0.0
mfem,mfem,hypre,3.3.1-laghos-v1.0,2.15.1,0.0
mfem,mfem,hypre,3.3.2,2.15.1,0.0
mfem,mfem,hypre,3.4.0,2.15.1,1.075609756097561
mfem,mfem,hypre,3.4.1-laghos-v2.0,2.15.1,1.0
mfem,mfem,hypre,4.0.0,2.15.1,1.0
mfem,mfem,hypre,4.0.1-xsdk,2.15.1,1.075609756097561
mfem,mfem,hypre,4.1.0,2.15.1,1.0
mfem,mfem,hypre,4.2.0,2.15.1,1.075609756097561
mfem,mfem,hypre,4.3.0,2.15.1,1.0
mfem,mfem,hypre,develop,2.15.1,1.0
mfem,mfem,hypre,3.1,2.16.0,0.0
mfem,mfem,hypre,3.2,2.16.0,0.0
mfem,mfem,hypre,3.3,2.16.0,0.0
mfem,mfem,hypre,3.3.1-laghos-v1.0,2.16.0,0.0
mfem,mfem,hypre,3.3.2,2.16.0,0.0
mfem,mfem,hypre,3.4.0,2.16.0,0.9046153846153846
mfem,mfem,hypre,3.4.1-laghos-v2.0,2.16.0,1.0
mfem,mfem,hypre,4.0.0,2.16.0,1.1635883905013193
mfem,mfem,hypre,4.0.1-xsdk,2.16.0,1.075609756097561
mfem,mfem,hypre,4.1.0,2.16.0,1.075609756097561
mfem,mfem,hypre,4.2.0,2.16.0,1.0
mfem,mfem,hypre,4.3.0,2.16.0,1.0
mfem,mfem,hypre,develop,2.16.0,1.075609756097561
mfem,mfem,hypre,3.1,2.17.0,0.0
mfem,mfem,hypre,3.2,2.17.0,0.0
mfem,mfem,hypre,3.3,2.17.0,0.0
mfem,mfem,hypre,3.3.1-laghos-v1.0,2.17.0,0.0
mfem,mfem,hypre,3.3.2,2.17.0,0.0
mfem,mfem,hypre,3.4.0,2.17.0,1.075609756097561
mfem,mfem,hypre,3.4.1-laghos-v2.0,2.17.0,1.075609756097561
mfem,mfem,hypre,4.0.0,2.17.0,1.075609756097561
mfem,mfem,hypre,4.0.1-xsdk,2.17.0,1.075609756097561
mfem,mfem,hypre,4.1.0,2.17.0,1.075609756097561
mfem,mfem,hypre,4.2.0,2.17.0,1.075609756097561
mfem,mfem,hypre,4.3.0,2.17.0,1.0
mfem,mfem,hypre,develop,2.17.0,1.11787072243346
mfem,mfem,hypre,3.1,2.18.0,0.0
mfem,mfem,hypre,3.2,2.18.0,0.0
mfem,mfem,hypre,3.3,2.18.0,0.0
mfem,mfem,hypre,3.3.1-laghos-v1.0,2.18.0,0.0
mfem,mfem,hypre,3.3.2,2.18.0,0.0
mfem,mfem,hypre,3.4.0,2.18.0,1.075609756097561
mfem,mfem,hypre,3.4.1-laghos-v2.0,2.18.0,1.0
mfem,mfem,hypre,4.0.0,2.18.0,1.0
mfem,mfem,hypre,4.0.1-xsdk,2.18.0,1.0
mfem,mfem,hypre,4.1.0,2.18.0,1.0
mfem,mfem,hypre,4.2.0,2.18.0,1.0
mfem,mfem,hypre,4.3.0,2.18.0,1.075609756097561
mfem,mfem,hypre,develop,2.18.0,1.075609756097561
mfem,mfem,hypre,3.1,2.18.1,0.0
mfem,mfem,hypre,3.2,2.18.1,0.0
mfem,mfem,hypre,3.3,2.18.1,0.0
mfem,mfem,hypre,3.3.1-laghos-v1.0,2.18.1,0.0
mfem,mfem,hypre,3.3.2,2.18.1,0.0
mfem,mfem,hypre,3.4.0,2.18.1,1.075609756097561
mfem,mfem,hypre,3.4.1-laghos-v2.0,2.18.1,1.075609756097561
mfem,mfem,hypre,4.0.0,2.18.1,1.0
mfem,mfem,hypre,4.0.1-xsdk,2.18.1,1.0
mfem,mfem,hypre,4.1.0,2.18.1,1.0
mfem,mfem,hypre,4.2.0,2.18.1,1.075609756097561
mfem,mfem,hypre,4.3.0,2.18.1,1.0
mfem,mfem,hypre,develop,2.18.1,1.0
mfem,mfem,hypre,3.1,2.18.2,0.0
mfem,mfem,hypre,3.2,2.18.2,0.0
mfem,mfem,hypre,3.3,2.18.2,0.0
mfem,mfem,hypre,3.3.1-laghos-v1.0,2.18.2,0.0
mfem,mfem,hypre,3.3.2,2.18.2,0.0
mfem,mfem,hypre,3.4.0,2.18.2,1.0
mfem,mfem,hypre,3.4.1-laghos-v2.0,2.18.2,1.075609756097561
mfem,mfem,hypre,4.0.0,2.18.2,1.0
mfem,mfem,hypre,4.0.1-xsdk,2.18.2,1.075609756097561
mfem,mfem,hypre,4.1.0,2.18.2,1.075609756097561
mfem,mfem,hypre,4.2.0,2.18.2,1.0
mfem,mfem,hypre,4.3.0,2.18.2,1.0
mfem,mfem,hypre,develop,2.18.2,1.075609756097561
mfem,mfem,hypre,3.1,2.19.0,0.0
mfem,mfem,hypre,3.2,2.19.0,0.0
mfem,mfem,hypre,3.3,2.19.0,0.0
mfem,mfem,hypre,3.3.1-laghos-v1.0,2.19.0,0.0
mfem,mfem,hypre,3.3.2,2.19.0,0.0
mfem,mfem,hypre,3.4.0,2.19.0,1.0
mfem,mfem,hypre,3.4.1-laghos-v2.0,2.19.0,1.0
mfem,mfem,hypre,4.0.0,2.19.0,1.0
mfem,mfem,hypre,4.0.1-xsdk,2.19.0,1.0
mfem,mfem,hypre,4.1.0,2.19.0,1.0
mfem,mfem,hypre,4.2.0,2.19.0,1.075609756097561
mfem,mfem,hypre,4.3.0,2.19.0,1.0
mfem,mfem,hypre,develop,2.19.0,1.075609756097561
mfem,mfem,hypre,3.1,2.20.0,0.0
mfem,mfem,hypre,3.2,2.20.0,0.0
mfem,mfem,hypre,3.3,2.20.0,0.0
mfem,mfem,hypre,3.3.1-laghos-v1.0,2.20.0,0.0
mfem,mfem,hypre,3.3.2,2.20.0,0.0
mfem,mfem,hypre,3.4.0,2.20.0,1.075609756097561
mfem,mfem,hypre,3.4.1-laghos-v2.0,2.20.0,1.1635883905013193
mfem,mfem,hypre,4.0.0,2.20.0,1.0
mfem,mfem,hypre,4.0.1-xsdk,2.20.0,1.075609756097561
mfem,mfem,hypre,4.1.0,2.20.0,1.0
mfem,mfem,hypre,4.2.0,2.20.0,1.075609756097561
mfem,mfem,hypre,4.3.0,2.20.0,1.0
mfem,mfem,hypre,develop,2.20.0,1.0
mfem,mfem,hypre,3.1,2.21.0,0.0
mfem,mfem,hypre,3.2,2.21.0,0.0
mfem,mfem,hypre,3.3,2.21.0,0.0
mfem,mfem,hypre,3.3.1-laghos-v1.0,2.21.0,0.0
mfem,mfem,hypre,3.3.2,2.21.0,0.0
mfem,mfem,hypre,3.4.0,2.21.0,0.0
mfem,mfem,hypre,3.4.1-laghos-v2.0,2.21.0,0.0
mfem,mfem,hypre,4.0.0,2.21.0,0.0
mfem,mfem,hypre,4.0.1-xsdk,2.21.0,0.0
mfem,mfem,hypre,4.1.0,2.21.0,0.0
mfem,mfem,hypre,4.2.0,2.21.0,0.0
mfem,mfem,hypre,4.3.0,2.21.0,1.075609756097561
mfem,mfem,hypre,develop,2.21.0,1.0
mfem,mfem,hypre,3.1,2.22.0,0.0
mfem,mfem,hypre,3.2,2.22.0,0.0
mfem,mfem,hypre,3.3,2.22.0,0.0
mfem,mfem,hypre,3.3.1-laghos-v1.0,2.22.0,0.0
mfem,mfem,hypre,3.3.2,2.22.0,0.0
mfem,mfem,hypre,3.4.0,2.22.0,0.0
mfem,mfem,hypre,3.4.1-laghos-v2.0,2.22.0,0.0
mfem,mfem,hypre,4.0.0,2.22.0,0.0
mfem,mfem,hypre,4.0.1-xsdk,2.22.0,0.0
mfem,mfem,hypre,4.1.0,2.22.0,0.0
mfem,mfem,hypre,4.2.0,2.22.0,0.0
mfem,mfem,hypre,4.3.0,2.22.0,1.075609756097561
mfem,mfem,hypre,develop,2.22.0,1.075609756097561
mfem,mfem,hypre,3.1,2.22.1,0.0
mfem,mfem,hypre,3.2,2.22.1,0.0
mfem,mfem,hypre,3.3,2.22.1,0.0
mfem,mfem,hypre,3.3.1-laghos-v1.0,2.22.1,0.0
mfem,mfem,hypre,3.3.2,2.22.1,0.0
mfem,mfem,hypre,3.4.0,2.22.1,0.0
mfem,mfem,hypre,3.4.1-laghos-v2.0,2.22.1,0.0
mfem,mfem,hypre,4.0.0,2.22.1,0.0
mfem,mfem,hypre,4.0.1-xsdk,2.22.1,0.0
mfem,mfem,hypre,4.1.0,2.22.1,0.0
mfem,mfem,hypre,4.2.0,2.22.1,0.0
mfem,mfem,hypre,4.3.0,2.22.1,1.0
mfem,mfem,hypre,develop,2.22.1,1.0
mfem,mfem,hypre,3.1,2.23.0,0.0
mfem,mfem,hypre,3.2,2.23.0,0.0
mfem,mfem,hypre,3.3,2.23.0,0.0
mfem,mfem,hypre,3.3.1-laghos-v1.0,2.23.0,0.0
mfem,mfem,hypre,3.3.2,2.23.0,0.0
mfem,mfem,hypre,3.4.0,2.23.0,0.0
mfem,mfem,hypre,3.4.1-laghos-v2.0,2.23.0,0.0
mfem,mfem,hypre,4.0.0,2.23.0,0.0
mfem,mfem,hypre,4.0.1-xsdk,2.23.0,0.0
mfem,mfem,hypre,4.1.0,2.23.0,0.0
mfem,mfem,hypre,4.2.0,2.23.0,0.0
mfem,mfem,hypre,4.3.0,2.23.0,1.075609756097561
mfem,mfem,hypre,develop,2.23.0,1.0
mfem,mfem,hypre,3.1,develop,0.0
mfem,mfem,hypre,3.2,develop,0.0
mfem,mfem,hypre,3.3,develop,0.0
mfem,mfem,hypre,3.3.1-laghos-v1.0,develop,0.0
mfem,mfem,hypre,3.3.2,develop,0.0
mfem,mfem,hypre,3.4.0,develop,0.0
mfem,mfem,hypre,3.4.1-laghos-v2.0,develop,0.0
mfem,mfem,hypre,4.0.0,develop,0.0
mfem,mfem,hypre,4.0.1-xsdk,develop,0.0
mfem,mfem,hypre,4.1.0,develop,0.0
mfem,mfem,hypre,4.2.0,develop,0.0
mfem,mfem,hypre,4.3.0,develop,0.0
mfem,mfem,hypre,develop,develop,0.9046153846153846
pumi,pumi,cmake,2.1.0,3.0.2,1.0
pumi,pumi,cmake,2.2.0,3.0.2,0.9287054409005628
pumi,pumi,cmake,2.2.1,3.0.2,1.0
pumi,pumi,cmake,2.2.2,3.0.2,1.0
pumi,pumi,cmake,2.2.3,3.0.2,1.0
pumi,pumi,cmake,2.2.4,3.0.2,1.0
pumi,pumi,cmake,2.2.5,3.0.2,0.0
pumi,pumi,cmake,2.2.6,3.0.2,1.0
pumi,pumi,cmake,master,3.0.2,1.0
pumi,pumi,cmake,2.1.0,3.1.0,1.0
pumi,pumi,cmake,2.2.0,3.1.0,1.026261230131306
pumi,pumi,cmake,2.2.1,3.1.0,0.9750492449113591
pumi,pumi,cmake,2.2.2,3.1.0,0.0
pumi,pumi,cmake,2.2.3,3.1.0,1.0
pumi,pumi,cmake,2.2.4,3.1.0,1.0
pumi,pumi,cmake,2.2.5,3.1.0,1.0
pumi,pumi,cmake,2.2.6,3.1.0,0.0
pumi,pumi,cmake,master,3.1.0,0.0
pumi,pumi,cmake,2.1.0,3.10.0,1.0
pumi,pumi,cmake,2.2.0,3.10.0,0.0
pumi,pumi,cmake,2.2.1,3.10.0,1.0
pumi,pumi,cmake,2.2.2,3.10.0,1.0
pumi,pumi,cmake,2.2.3,3.10.0,1.0
pumi,pumi,cmake,2.2.4,3.10.0,1.01956745623069
pumi,pumi,cmake,2.2.5,3.10.0,1.0
pumi,pumi,cmake,2.2.6,3.10.0,0.9848786311181853
pumi,pumi,cmake,master,3.10.0,0.0
pumi,pumi,cmake,2.1.0,3.10.1,1.0
pumi,pumi,cmake,2.2.0,3.10.1,1.0
pumi,pumi,cmake,2.2.1,3.10.1,1.0
pumi,pumi,cmake,2.2.2,3.10.1,1.0
pumi,pumi,cmake,2.2.3,3.10.1,0.0
pumi,pumi,cmake,2.2.4,3.10.1,1.0
pumi,pumi,cmake,2.2.5,3.10.1,1.0
pumi,pumi,cmake,2.2.6,3.10.1,1.0
pumi,pumi,cmake,master,3.10.1,0.8669001751313484
pumi,pumi,cmake,2.1.0,3.10.2,0.0
pumi,pumi,cmake,2.2.0,3.10.2,0.0
pumi,pumi,cmake,2.2.1,3.10.2,1.0
pumi,pumi,cmake,2.2.2,3.10.2,1.0
pumi,pumi,cmake,2.2.3,3.10.2,0.0
pumi,pumi,cmake,2.2.4,3.10.2,1.0
pumi,pumi,cmake,2.2.5,3.10.2,1.0
pumi,pumi,cmake,2.2.6,3.10.2,1.0
pumi,pumi,cmake,master,3.10.2,1.0
pumi,pumi,cmake,2.1.0,3.10.3,1.0
pumi,pumi,cmake,2.2.0,3.10.3,0.0
pumi,pumi,cmake,2.2.1,3.10.3,0.0
pumi,pumi,cmake,2.2.2,3.10.3,0.9811694747274529
pumi,pumi,cmake,2.2.3,3.10.3,1.01956745623069
pumi,pumi,cmake,2.2.4,3.10.3,0.0
pumi,pumi,cmake,2.2.5,3.10.3,0.0
pumi,pumi,cmake,2.2.6,3.10.3,1.026261230131306
pumi,pumi,cmake,master,3.10.3,0.0
pumi,pumi,cmake,2.1.0,3.11.0,0.0
pumi,pumi,cmake,2.2.0,3.11.0,1.0
pumi,pumi,cmake,2.2.1,3.11.0,0.0
pumi,pumi,cmake,2.2.2,3.11.0,0.0
pumi,pumi,cmake,2.2.3,3.11.0,1.0
pumi,pumi,cmake,2.2.4,3.11.0,0.0
pumi,pumi,cmake,2.2.5,3.11.0,0.0
pumi,pumi,cmake,2.2.6,3.11.0,1.0
pumi,pumi,cmake,master,3.11.0,1.0
pumi,pumi,cmake,2.1.0,3.11.1,1.0
pumi,pumi,cmake,2.2.0,3.11.1,1.0
pumi,pumi,cmake,2.2.1,3.11.1,1.0
pumi,pumi,cmake,2.2.2,3.11.1,0.0
pumi,pumi,cmake,2.2.3,3.11.1,1.0
pumi,pumi,cmake,2.2.4,3.11.1,1.0
pumi,pumi,cmake,2.2.5,3.11.1,1.0
pumi,pumi,cmake,2.2.6,3.11.1,1.0
pumi,pumi,cmake,master,3.11.1,0.9287054409005628
pumi,pumi,cmake,2.1.0,3.11.2,1.0
pumi,pumi,cmake,2.2.0,3.11.2,1.0
pumi,pumi,cmake,2.2.1,3.11.2,0.0
pumi,pumi,cmake,2.2.2,3.11.2,1.0
pumi,pumi,cmake,2.2.3,3.11.2,1.0399159663865547
pumi,pumi,cmake,2.2.4,3.11.2,1.0399159663865547
pumi,pumi,cmake,2.2.5,3.11.2,1.01956745623069
pumi,pumi,cmake,2.2.6,3.11.2,1.0
pumi,pumi,cmake,master,3.11.2,0.0
pumi,pumi,cmake,2.1.0,3.11.3,1.0
pumi,pumi,cmake,2.2.0,3.11.3,0.0
pumi,pumi,cmake,2.2.1,3.11.3,0.0
pumi,pumi,cmake,2.2.2,3.11.3,1.0
pumi,pumi,cmake,2.2.3,3.11.3,1.0
pumi,pumi,cmake,2.2.4,3.11.3,1.0
pumi,pumi,cmake,2.2.5,3.11.3,1.0
pumi,pumi,cmake,2.2.6,3.11.3,1.0
pumi,pumi,cmake,master,3.11.3,0.0
pumi,pumi,cmake,2.1.0,3.11.4,0.0
pumi,pumi,cmake,2.2.0,3.11.4,1.0399159663865547
pumi,pumi,cmake,2.2.1,3.11.4,0.0
pumi,pumi,cmake,2.2.2,3.11.4,1.0
pumi,pumi,cmake,2.2.3,3.11.4,0.0
pumi,pumi,cmake,2.2.4,3.11.4,1.0
pumi,pumi,cmake,2.2.5,3.11.4,1.0
pumi,pumi,cmake,2.2.6,3.11.4,0.0
pumi,pumi,cmake,master,3.11.4,0.0
pumi,pumi,cmake,2.1.0,3.12.0,0.9287054409005628
pumi,pumi,cmake,2.2.0,3.12.0,0.0
pumi,pumi,cmake,2.2.1,3.12.0,1.0
pumi,pumi,cmake,2.2.2,3.12.0,0.0
pumi,pumi,cmake,2.2.3,3.12.0,0.0
pumi,pumi,cmake,2.2.4,3.12.0,1.0
pumi,pumi,cmake,2.2.5,3.12.0,0.0
pumi,pumi,cmake,2.2.6,3.12.0,1.0
pumi,pumi,cmake,master,3.12.0,1.0
pumi,pumi,cmake,2.1.0,3.12.1,0.0
pumi,pumi,cmake,2.2.0,3.12.1,0.0
pumi,pumi,cmake,2.2.1,3.12.1,1.0399159663865547
pumi,pumi,cmake,2.2.2,3.12.1,1.0
pumi,pumi,cmake,2.2.3,3.12.1,1.0
pumi,pumi,cmake,2.2.4,3.12.1,0.9287054409005628
pumi,pumi,cmake,2.2.5,3.12.1,1.0
pumi,pumi,cmake,2.2.6,3.12.1,0.0
pumi,pumi,cmake,master,3.12.1,1.0
pumi,pumi,cmake,2.1.0,3.12.2,1.0
pumi,pumi,cmake,2.2.0,3.12.2,1.0
pumi,pumi,cmake,2.2.1,3.12.2,1.0
pumi,pumi,cmake,2.2.2,3.12.2,1.0
pumi,pumi,cmake,2.2.3,3.12.2,1.0
pumi,pumi,cmake,2.2.4,3.12.2,1.0
pumi,pumi,cmake,2.2.5,3.12.2,1.0
pumi,pumi,cmake,2.2.6,3.12.2,1.0
pumi,pumi,cmake,master,3.12.2,1.0
pumi,pumi,cmake,2.1.0,3.12.3,0.9287054409005628
pumi,pumi,cmake,2.2.0,3.12.3,1.0
pumi,pumi,cmake,2.2.1,3.12.3,1.0
pumi,pumi,cmake,2.2.2,3.12.3,1.0
pumi,pumi,cmake,2.2.3,3.12.3,0.9811694747274529
pumi,pumi,cmake,2.2.4,3.12.3,1.0
pumi,pumi,cmake,2.2.5,3.12.3,0.9630350194552529
pumi,pumi,cmake,2.2.6,3.12.3,0.0
pumi,pumi,cmake,master,3.12.3,0.0
pumi,pumi,cmake,2.1.0,3.12.4,0.0
pumi,pumi,cmake,2.2.0,3.12.4,0.0
pumi,pumi,cmake,2.2.1,3.12.4,1.0
pumi,pumi,cmake,2.2.2,3.12.4,1.0
pumi,pumi,cmake,2.2.3,3.12.4,0.0
pumi,pumi,cmake,2.2.4,3.12.4,0.0
pumi,pumi,cmake,2.2.5,3.12.4,0.0
pumi,pumi,cmake,2.2.6,3.12.4,1.0
pumi,pumi,cmake,master,3.12.4,0.0
pumi,pumi,cmake,2.1.0,3.13.0,1.0
pumi,pumi,cmake,2.2.0,3.13.0,1.0
pumi,pumi,cmake,2.2.1,3.13.0,1.0
pumi,pumi,cmake,2.2.2,3.13.0,1.0
pumi,pumi,cmake,2.2.3,3.13.0,1.0
pumi,pumi,cmake,2.2.4,3.13.0,0.0
pumi,pumi,cmake,2.2.5,3.13.0,1.0
pumi,pumi,cmake,2.2.6,3.13.0,1.0129604365620737
pumi,pumi,cmake,master,3.13.0,0.0
pumi,pumi,cmake,2.1.0,3.13.1,0.0
pumi,pumi,cmake,2.2.0,3.13.1,1.0
pumi,pumi,cmake,2.2.1,3.13.1,0.0
pumi,pumi,cmake,2.2.2,3.13.1,0.9630350194552529
pumi,pumi,cmake,2.2.3,3.13.1,1.0
pumi,pumi,cmake,2.2.4,3.13.1,0.0
pumi,pumi,cmake,2.2.5,3.13.1,0.0
pumi,pumi,cmake,2.2.6,3.13.1,1.026261230131306
pumi,pumi,cmake,master,3.13.1,1.026261230131306
pumi,pumi,cmake,2.1.0,3.13.2,0.0
pumi,pumi,cmake,2.2.0,3.13.2,1.0
pumi,pumi,cmake,2.2.1,3.13.2,0.9750492449113591
pumi,pumi,cmake,2.2.2,3.13.2,1.0
